"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       
         521, 0.016253137224138,  -8.9329847085818,  -8.8644933130614,   -9.313647198703,   -8.967738301319,  -11.182385163851, 0.070907087131522,   1.2357829246708
         522, 0.016253976101338,  -8.9451491016913,  -8.8681852301879,  -9.3157256391423,  -8.9788277864674,  -11.194338077566, 0.070907257836049,   1.2357770928761
         523, 0.016254844229008,  -8.9574275817004,  -8.8719295339662,  -9.3175560373905,   -8.990883096551,    -11.2047530722,  0.07090738001022,   1.2357706896267
         524, 0.016255745379048,  -8.9698372350392,   -8.875717092113,  -9.3192481339473,  -9.0039887550382,  -11.212971448762, 0.070907459516934,   1.2357637321612
         525, 0.016256622714829,  -8.9823847229327,   -8.879546395622,  -9.3209170118464,  -9.0181944840036,  -11.218469193481, 0.070907502494625,   1.2357562394001
         526, 0.016257536356736,  -8.9950653167431,  -8.8834218340308,  -9.3226746725419,  -9.0335123804254,  -11.220946060362,  0.07090751562171,   1.2357482336523
         527, 0.016258416469697,  -9.0078626646695,  -8.8873521421963,  -9.3246244865383,  -9.0499140488401,  -11.220381449569, 0.070907505966227,   1.2357397407169
         528,   0.0162592693138,  -9.0207488988547,  -8.8913490924119,  -9.3268575709387,  -9.0673255213312,  -11.217035756738,  0.07090748068168,   1.2357307890029
         529, 0.016260123049057,  -9.0336849128063,  -8.8954263303596,  -9.3294502810292,  -9.0856194384999,  -11.211396480021, 0.070907446748126,   1.2357214085004
         530, 0.016262528214689,  -9.0466208516559,  -8.8995982234946,  -9.3324625547736,  -9.1046051493875,   -11.20408944456, 0.070907410829715,   1.2357116300693
         531, 0.016263514759398,  -9.0594969666629,   -8.903878640707,    -9.33593703489,  -9.1240181869625,  -11.195784261257, 0.070907379224003,   1.2357014850928
         532, 0.016264463183865,  -9.0722449973679,  -8.9082796728851,  -9.3398989374244,  -9.1435114764447,  -11.187117224041, 0.070907357845751,   1.2356910053271
         533, 0.016265334820225,  -9.0847901834961,  -8.9128103781277,  -9.3443566566058,  -9.1626517519141,  -11.178641792829, 0.070907352202323,   1.2356802227709
         534, 0.016266220385047,  -9.0970539330845,  -8.9174756787231,   -9.349303090817,  -9.1809259662656,  -11.170805390861, 0.070907367346912,   1.2356691694662
         535, 0.016266871449627,   -9.108957087019,   -8.922275527577,  -9.3547175926311,  -9.1977631559223,  -11.163945430132, 0.070907407817114,   1.2356578772359
         536, 0.016267628856611,  -9.1204236502313,  -8.9273189875703,  -9.3605614417461,  -9.2125724987838,   -11.15873238795, 0.070907476413892,   1.2356463746611
         537, 0.016268256550186,  -9.1313890695454,   -8.932464006041,  -9.3669796224614,  -9.2249119303743,  -11.154850848038, 0.070907577654469,   1.2356346947078
         538, 0.016268974909091,  -9.1418044851113,  -8.9376938782689,  -9.3737434992308,   -9.234271754658,  -11.152603057772,  0.07090771384991,   1.2356228658139
         539, 0.016269701212963,  -9.1516128036664,   -8.942991049699,  -9.3807780259962,  -9.2403700056618,  -11.151973320656, 0.070907886873315,   1.2356109155167
         540, 0.016270462014787,  -9.1607883874331,  -8.9483304220557,  -9.3880436766818,  -9.2432039052341,  -11.152862301773, 0.070908098239074,   1.2355988708536
         541, 0.016271208060886,  -9.1693282724838,  -8.9536834941444,  -9.3954985734406,  -9.2430034401839,   -11.15512193501, 0.070908348720562,   1.2355867573946
         542, 0.016271953955801,  -9.1772485989797,  -8.9590206604595,  -9.4030990327217,  -9.2401812794902,  -11.158581091428, 0.070908638279232,   1.2355745987175
         543,    0.016272745875,  -9.1845851617119,  -8.9643131766392,  -9.4108048238754,  -9.2352749438379,  -11.163048552666,  0.07090896618412,   1.2355624164015
         544, 0.016273590933945,  -9.1913924508366,  -8.9693985199429,  -9.4185994536486,  -9.2288792346161,  -11.167979589586, 0.070909332309657,   1.2355502331811
         545,  0.01627428114652,  -9.1977354285815,  -8.9745495169534,   -9.426154473398,  -9.2214720862391,  -11.173626358655, 0.070909732597297,   1.2355380617818
         546, 0.016275223378428,  -9.2036923104703,  -8.9795887995215,  -9.4339770759963,  -9.2137708752068,  -11.179611239158, 0.070910166639939,   1.2355259224982
         547, 0.016276271582117,  -9.2093758563808,  -8.9843883351338,  -9.4418590536261,  -9.2061521376646,  -11.185418183609,  0.07091063283791,   1.2355138332349
         548,  0.01627795484153,   -9.214860796393,   -8.989209557037,  -9.4494110759104,  -9.1988597412756,   -11.19139609006, 0.070911126033038,   1.2355018016788
         549,     0.01627877016,  -9.2202284071598,  -8.9938144040607,  -9.4571576101446,  -9.1923027193631,  -11.196685085232, 0.070911646029246,   1.2354898461674
         550, 0.016279714009074,  -9.2255896201279,   -8.998353688784,  -9.4646257509042,  -9.1865854660846,  -11.201244304342, 0.070912188819231,   1.2354779759359
         551, 0.016280587038043,  -9.2310014448713,  -8.9061888666018,  -9.3451756876954,  -9.1798457177544,  -11.205093744698, 0.070912751441775,   1.2354662028839
         552, 0.016281420220615,  -9.1913181378537,  -8.9917024964797,  -9.3551736934206,  -9.0223160391053,   -11.20855184008,  0.07091333037716,   1.2354545323932
         553, 0.016282199938628,  -9.2276298199345,   -9.003001877377,  -9.4466983886588,  -9.1128043974682,  -11.211444047923, 0.070913925394809,   1.2354429766905
         554, 0.016283078158559,  -9.2395778916758,  -9.0110604619454,  -9.4716274082621,  -9.1385723539818,  -11.213750478249, 0.070914534141356,   1.2354315493331
         555, 0.016283916372302,  -9.2533433763648,   -9.017620410372,  -9.4845389323998,  -9.1697005548691,  -11.215489217624,  0.07091515283367,   1.2354202540212
         556, 0.016284585791741,  -9.2604202955719,  -9.0234616952198,  -9.5021321386385,  -9.1727024940946,  -11.216709742016, 0.070915778520603,   1.2354090943933
         557, 0.016285224842294,  -9.2676314398125,   -9.029128521105,  -9.5100858086648,  -9.1760630458965,  -11.218092203568, 0.070916408848933,   1.2353980744296
         558, 0.016285873855098,  -9.2749244972036,  -9.0348511560306,  -9.5175689331641,  -9.1794677978888,  -11.219221477354, 0.070917043448245,   1.2353872033189
         559, 0.016286725841071,  -9.2825838114197,  -9.0408176914301,  -9.5249921418653,  -9.1839834596176,  -11.220342357147, 0.070917681124614,   1.2353764879645
         560, 0.016287461194296,  -9.2905033848764,  -9.0471904147428,  -9.5325398328879,  -9.1890687198042,  -11.221334206074, 0.070918321393113,   1.2353659360315
         561, 0.016288295161922,  -9.2987031813859,  -9.0542576866493,     -9.5401121665,    -9.19478617428,  -11.222413667546, 0.070918962167721,   1.2353555495313
         562, 0.016288924973357,  -9.3071828903043,  -9.0620339837451,  -9.5482189470503,  -9.2012229778704,  -11.223770142245, 0.070919603295284,   1.2353453340483
         563, 0.016289677512411,  -9.3159310183331,  -9.0705342003618,  -9.5567324241574,  -9.2082870780874,  -11.225512640996, 0.070920243938004,   1.2353352930613
         564, 0.016290405338053,  -9.3248972909781,  -9.0797210971056,  -9.5655870018396,  -9.2158911689451,  -11.227706399327, 0.070920883466061,   1.2353254295335
         565, 0.016291106053004,  -9.3340312082629,  -9.0895223711895,  -9.5747683073192,    -9.22395742529,    -11.2304166257, 0.070921521552351,   1.2353157463096
         566, 0.016291754555556,  -9.3432834954719,   -9.099853039395,  -9.5842657055213,  -9.2324116821396,  -11.233705307934, 0.070922157991042,   1.2353062459294
         567, 0.016292557580986,  -9.3526079716831,   -9.110631873142,  -9.5940784137173,  -9.2411802118894,  -11.237631401424, 0.070922792595351,   1.2352969304377
         568, 0.016293139349736,   -9.361966555395,  -9.1217901436417,  -9.6042233763175,   -9.250198221703,   -11.24224982583, 0.070923425168375,   1.2352878012889
         569, 0.016293813375439,  -9.3713300445372,  -9.1332727594454,  -9.6147313122909,  -9.2594095386006,  -11.247608181018, 0.070924055509086,   1.2352788593635
         570, 0.016294500316988,  -9.3806749917362,  -9.1450334049218,  -9.6256340945503,  -9.2687598512871,  -11.253742479131, 0.070924683424921,   1.2352701050515
         571, 0.016295115410839,  -9.3899798951502,  -9.1570269537252,  -9.6369515160189,  -9.2781913448942,  -11.260673460763,  0.07092530873723,   1.2352615383449
         572,  0.01629583573822,  -9.3992230561155,  -9.1692026701953,  -9.6486819242188,  -9.2876424180798,  -11.268404415082, 0.070925931279632,   1.2352531589036
         573,  0.01629673871777,  -9.4083826394593,   -9.181500560331,  -9.6607983584794,  -9.2970517556212,  -11.276920574169, 0.070926550893079,   1.2352449660934
         574, 0.016297371405217,  -9.4174382985131,  -9.1938515705432,  -9.6732499627251,  -9.3063643362504,  -11.286189601809, 0.070927167420457,   1.2352369590087
         575, 0.016298678244792,  -9.4263732160079,  -9.2061809224589,  -9.6859672194679,   -9.315536714596,  -11.296129101482, 0.070927806566244,   1.2352292993587
         576, 0.016300035240901,  -9.4359906396205,  -9.2183019400101,  -9.6996369683353,  -9.3272725264228,  -11.306700705722, 0.070928380358902,   1.2352215434315
         577, 0.016301415198962,  -9.4447724599927,  -9.2303415666906,  -9.7125207180991,  -9.3369430801151,  -11.317831853208, 0.070928952632118,   1.2352139002987
         578, 0.016302677516408,  -9.4533059291438,  -9.2422019803262,  -9.7254940476638,  -9.3460047967685,   -11.32943129798, 0.070929540069315,   1.2352064967964
         579, 0.016303907536207,  -9.4616629152566,  -9.2537535410478,  -9.7385600335662,  -9.3545245969617,  -11.341391684665, 0.070930137731042,   1.2351993380055
         580, 0.016305207492255,  -9.4699102222462,  -9.2649464648236,  -9.7515656523376,   -9.362807965472,  -11.353596279038, 0.070930737762935,   1.2351923808039
         581, 0.016306593372852,  -9.4780494165831,  -9.2757830746218,  -9.7644179626138,  -9.3709449915521,  -11.365922593315, 0.070931335186627,   1.2351855911303
         582, 0.016307842828473,  -9.4860758584359,  -9.2862776569313,  -9.7770532167147,  -9.3789611069492,   -11.37824503568, 0.070931928387032,   1.2351789589494
         583, 0.016309159349315,  -9.4940034318329,  -9.2964428884277,  -9.7894197699783,   -9.386901304673,  -11.390438278234, 0.070932517667953,   1.2351724884258
         584, 0.016310470338462,  -9.5018547935544,  -9.3062930904161,  -9.8014844557066,  -9.3948178963745,  -11.402381841383, 0.070933103628473,   1.2351661852767
         585, 0.016311837569966,  -9.5096507284922,  -9.3158497922448,  -9.8132346013165,  -9.4027533217244,   -11.41396565226, 0.070933686297055,   1.2351600509734
         586,  0.01631309688586,  -9.5174091588858,  -9.3251437779218,  -9.8246706988434,   -9.410745971136,  -11.425095880202, 0.070934265088842,   1.2351540829494
         587, 0.016314322290816,  -9.5251467822717,  -9.3342136532772,  -9.8358019401959,  -9.4188365296427,  -11.435700173394, 0.070934839168135,   1.2351482768854
         588, 0.016315615780985,  -9.5328793328933,  -9.3431027082898,   -9.846646087061,  -9.4270664098927,  -11.445731531467, 0.070935407796842,   1.2351426284791
         589, 0.016316836081356,  -9.5406206580911,  -9.3518557105025,  -9.8572290285883,  -9.4354732359081,  -11.455170332349, 0.070935970484575,   1.2351371340558
         590, 0.016320142878173,  -9.5483815159146,  -9.3605164644202,  -9.8675820750099,  -9.4440875812525,  -11.464024343541, 0.070936526966886,   1.2351317904146
         591, 0.016321657456081,  -9.5561685457882,  -9.3691261535332,  -9.8777381976788,   -9.452931176295,  -11.472326823302, 0.070937077116551,   1.2351265944643
         592, 0.016322926212479,  -9.5639836033008,  -9.3777221620845,   -9.887728891623,   -9.462015844115,  -11.480133044099, 0.070937620867581,   1.2351215429779
         593, 0.016323652030303,  -9.5718235526757,  -9.3863371287084,  -9.8975824046372,  -9.4713429879995,  -11.487569161763, 0.070938113297895,   1.2351164820047
         594, 0.016324318557983,  -9.5787229045461,  -9.3950630604356,  -9.9061466983651,  -9.4775442756251,  -11.494653963984, 0.070938666939755,   1.2351117846438
         595, 0.016325015260067,  -9.5863972435723,  -9.4038459663333,  -9.9151255082606,  -9.4859951680997,  -11.501487330959, 0.070939219544931,   1.2351073070993
         596, 0.016325650668342,  -9.5945374624947,  -9.4126826038918,  -9.9252332479781,  -9.4968588421762,  -11.508169349973, 0.070939751122586,   1.2351029240373
         597, 0.016326114441472,   -9.602480696798,  -9.4215908090849,  -9.9348462490207,  -9.5072568563316,   -11.51479218777, 0.070940264150292,   1.2350986070248
         598,  0.01632669042571,  -9.6102461889525,  -9.4306112438638,   -9.944088760883,  -9.5173488860283,    -11.5214430844, 0.070940764998802,   1.2350943816657
         599, 0.016327306021667,  -9.6179484659516,  -9.4397451540212,  -9.9533391583909,  -9.5276279634693,  -11.528202104471, 0.070941258236553,   1.2350902751958
         600, 0.016327879772047,  -9.6255844553726,  -9.4489640229035,  -9.9626533069416,  -9.5380492079075,  -11.535138559292, 0.070941745506277,    1.235086295003
         601, 0.016328503317276,   -9.633112203968,  -9.4582440842254,  -9.9720265950923,  -9.5484481938452,  -11.542309773134, 0.070942226424134,   1.2350824333898
         602, 0.016329117665008,  -9.6405081775572,  -9.4675747181534,  -9.9814928782634,  -9.5587689253892,  -11.549761087418, 0.070942700125242,   1.2350786792287
         603, 0.016329648710265,  -9.6477606744391,  -9.4769499862152,  -9.9910855595995,  -9.5690003741642,  -11.557525852685, 0.070943166250064,   1.2350750247009
         604, 0.016330145824793,  -9.6548598629816,  -9.4863619947354,  -10.000826634243,  -9.5791219469587,  -11.565625443903, 0.070943625084591,   1.2350714660807
         605, 0.016330696367987,  -9.6617981828778,  -9.4958003886923,  -10.010738248992,   -9.589109485103,  -11.574069668184, 0.070944077235953,    1.235068001829
         606, 0.016331260186161,  -9.6685713606799,  -9.5052546396015,  -10.020842241164,  -9.5989463183751,  -11.582857686778, 0.070944523282294,   1.2350646306843
         607, 0.016331779101974,  -9.6751774840066,  -9.5147162474848,  -10.031151284359,  -9.6086227766839,  -11.591979374708, 0.070944963603583,   1.2350613507518
         608, 0.016334058302135,  -9.6816164335398,  -9.5241798317256,  -10.041663750846,  -9.6181341246517,  -11.601416985232, 0.070945398386638,   1.2350581594785
         609, 0.016334705518033,  -9.6878901159312,  -9.5336431630983,  -10.052363957003,  -9.6274807451846,  -11.611146986697, 0.070945827708553,   1.2350550540214
         610, 0.016335207869067,  -9.6940026042491,   -9.543106619954,  -10.063224636912,  -9.6366684283391,  -11.621141952061, 0.070946251614753,   1.2350520315941
         611, 0.016335766877451,   -9.699959797019,  -9.5525725380353,  -10.074209566946,  -9.6457076930887,  -11.631372395258, 0.070946670158007,   1.2350490896203
         612, 0.016336312306688,  -9.7057688101278,   -9.562044658819,  -10.085275933872,  -9.6546126618597,  -11.641808460127, 0.070947083405036,   1.2350462257231
         613,  0.01633677164658,  -9.7114373710464,  -9.5715276515086,  -10.096376672223,  -9.6633999334106,  -11.652421380022,   0.0709474914305,   1.2350434376513
         614, 0.016337304622764,  -9.7169733296897,  -9.5810266394494,  -10.107462925278,  -9.6720874576647,  -11.663184645437, 0.070947894312489,   1.2350407232206
         615, 0.016337899373377,  -9.7223843042335,  -9.5905467041749,  -10.118486753981,  -9.6806934555437,  -11.674074844451, 0.070948292133124,   1.2350380802912
         616, 0.016338412001621,  -9.7276774305778,  -9.6000924162543,  -10.129403909587,  -9.6892354096703,  -11.685072172607, 0.070948684981485,   1.2350355067715
